,para_index,tag,para,num_utterances,raw_utter_list,tokenized_sent,chapter_tag
3391,3391,narrative,"My anxiety to examine the register did not dispose me to offer much
      encouragement to the old man's talkativeness. I agreed with him that
      nobody could help the untidiness of the vestry, and then suggested that we
      should proceed to our business without more delay.",0,[],"[""My anxiety to examine the register did not dispose me to offer much\n      encouragement to the old man's talkativeness. I agreed with him that\n      nobody could help the untidiness of the vestry, and then suggested that we\n      should proceed to our business without more delay.""]",
3392,3392,utterance,"""Ay, ay, the marriage-register, to be sure,"" said the clerk, taking a
      little bunch of keys from his pocket. ""How far do you want to look back,
      sir?""",2,"['""Ay, ay, the marriage-register, to be sure,""', '""How far do you want to look back,\n      sir?""']","['""Ay, ay, the marriage-register, to be sure,""', '""How far do you want to look back,\n      sir?""']",
3393,3393,narrative,"Marian had informed me of Sir Percival's age at the time when we had
      spoken together of his marriage engagement with Laura. She had then
      described him as being forty-five years old. Calculating back from this,
      and making due allowance for the year that had passed since I had gained
      my information, I found that he must have been born in eighteen hundred
      and four, and that I might safely start on my search through the register
      from that date.",0,[],"[""Marian had informed me of Sir Percival's age at the time when we had\n      spoken together of his marriage engagement with Laura. She had then\n      described him as being forty-five years old. Calculating back from this,\n      and making due allowance for the year that had passed since I had gained\n      my information, I found that he must have been born in eighteen hundred\n      and four, and that I might safely start on my search through the register\n      from that date.""]",
3394,3394,utterance,"""I want to begin with the year eighteen hundred and four,"" I said.",1,"['""I want to begin with the year eighteen hundred and four,""']","['""I want to begin with the year eighteen hundred and four,""', ' I said.']",
3395,3395,utterance,"""Which way after that, sir?"" asked the clerk. ""Forwards to our time or
      backwards away from us?""",2,"['""Which way after that, sir?""', '""Forwards to our time or\n      backwards away from us?""']","['""Which way after that, sir?""', '""Forwards to our time or\n      backwards away from us?""']",
3396,3396,utterance,"""Backwards from eighteen hundred and four.""",1,"['""Backwards from eighteen hundred and four.""']","['""Backwards from eighteen hundred and four.""']",
3397,3397,narrative,"He opened the door of one of the presses—the press from the side of
      which the surplices were hanging—and produced a large volume bound
      in greasy brown leather. I was struck by the insecurity of the place in
      which the register was kept. The door of the press was warped and cracked
      with age, and the lock was of the smallest and commonest kind. I could
      have forced it easily with the walking-stick I carried in my hand.",0,[],"['He opened the door of one of the presses—the press from the side of\n      which the surplices were hanging—and produced a large volume bound\n      in greasy brown leather. I was struck by the insecurity of the place in\n      which the register was kept. The door of the press was warped and cracked\n      with age, and the lock was of the smallest and commonest kind. I could\n      have forced it easily with the walking-stick I carried in my hand.']",
3398,3398,utterance,"""Is that considered a sufficiently secure place for the register?"" I
      inquired. ""Surely a book of such importance as this ought to be protected
      by a better lock, and kept carefully in an iron safe?""",2,"['""Is that considered a sufficiently secure place for the register?""', '""Surely a book of such importance as this ought to be protected\n      by a better lock, and kept carefully in an iron safe?""']","['""Is that considered a sufficiently secure place for the register?""', '""Surely a book of such importance as this ought to be protected\n      by a better lock, and kept carefully in an iron safe?""']",
3399,3399,utterance,"""Well, now, that's curious!"" said the clerk, shutting up the book again,
      just after he had opened it, and smacking his hand cheerfully on the
      cover. ""Those were the very words my old master was always saying years
      and years ago, when I was a lad. 'Why isn't the register' (meaning this
      register here, under my hand)—'why isn't it kept in an iron safe?'
      If I've heard him say that once, I've heard him say it a hundred times. He
      was the solicitor in those days, sir, who had the appointment of
      vestry-clerk to this church. A fine hearty old gentleman, and the most
      particular man breathing. As long as he lived he kept a copy of this book
      in his office at Knowlesbury, and had it posted up regular, from time to
      time, to correspond with the fresh entries here. You would hardly think
      it, but he had his own appointed days, once or twice in every quarter, for
      riding over to this church on his old white pony, to check the copy, by
      the register, with his own eyes and hands. 'How do I know?' (he used to
      say) 'how do I know that the register in this vestry may not be stolen or
      destroyed? Why isn't it kept in an iron safe? Why can't I make other
      people as careful as I am myself? Some of these days there will be an
      accident happen, and when the register's lost, then the parish will find
      out the value of my copy.' He used to take his pinch of snuff after that,
      and look about him as bold as a lord. Ah! the like of him for doing
      business isn't easy to find now. You may go to London and not match him,
      even there. Which year did you say, sir? Eighteen hundred and
      what?""",2,"['""Well, now, that\'s curious!""', '""Those were the very words my old master was always saying years\n      and years ago, when I was a lad. \'Why isn\'t the register\' (meaning this\n      register here, under my hand)—\'why isn\'t it kept in an iron safe?\'\n      If I\'ve heard him say that once, I\'ve heard him say it a hundred times. He\n      was the solicitor in those days, sir, who had the appointment of\n      vestry-clerk to this church. A fine hearty old gentleman, and the most\n      particular man breathing. As long as he lived he kept a copy of this book\n      in his office at Knowlesbury, and had it posted up regular, from time to\n      time, to correspond with the fresh entries here. You would hardly think\n      it, but he had his own appointed days, once or twice in every quarter, for\n      riding over to this church on his old white pony, to check the copy, by\n      the register, with his own eyes and hands. \'How do I know?\' (he used to\n      say) \'how do I know that the register in this vestry may not be stolen or\n      destroyed? Why isn\'t it kept in an iron safe? Why can\'t I make other\n      people as careful as I am myself? Some of these days there will be an\n      accident happen, and when the register\'s lost, then the parish will find\n      out the value of my copy.\' He used to take his pinch of snuff after that,\n      and look about him as bold as a lord. Ah! the like of him for doing\n      business isn\'t easy to find now. You may go to London and not match him,\n      even there. Which year did you say, sir? Eighteen hundred and\n      what?""']","['""Well, now, that\'s curious!""', '""Those were the very words my old master was always saying years\n      and years ago, when I was a lad. \'Why isn\'t the register\' (meaning this\n      register here, under my hand)—\'why isn\'t it kept in an iron safe?\'\n      If I\'ve heard him say that once, I\'ve heard him say it a hundred times. He\n      was the solicitor in those days, sir, who had the appointment of\n      vestry-clerk to this church. A fine hearty old gentleman, and the most\n      particular man breathing. As long as he lived he kept a copy of this book\n      in his office at Knowlesbury, and had it posted up regular, from time to\n      time, to correspond with the fresh entries here. You would hardly think\n      it, but he had his own appointed days, once or twice in every quarter, for\n      riding over to this church on his old white pony, to check the copy, by\n      the register, with his own eyes and hands. \'How do I know?\' (he used to\n      say) \'how do I know that the register in this vestry may not be stolen or\n      destroyed? Why isn\'t it kept in an iron safe? Why can\'t I make other\n      people as careful as I am myself? Some of these days there will be an\n      accident happen, and when the register\'s lost, then the parish will find\n      out the value of my copy.\' He used to take his pinch of snuff after that,\n      and look about him as bold as a lord. Ah! the like of him for doing\n      business isn\'t easy to find now. You may go to London and not match him,\n      even there. Which year did you say, sir? Eighteen hundred and\n      what?""']",
3400,3400,utterance,"""Eighteen hundred and four,"" I replied, mentally resolving to give the old
      man no more opportunities of talking, until my examination of the register
      was over.",1,"['""Eighteen hundred and four,""']","['""Eighteen hundred and four,""', ' I replied, mentally resolving to give the old\n      man no more opportunities of talking, until my examination of the register\n      was over.']",
3401,3401,utterance,"The clerk put on his spectacles, and turned over the leaves of the
      register, carefully wetting his finger and thumb at every third page.
      ""There it is, sir,"" said he, with another cheerful smack on the open
      volume. ""There's the year you want.""",2,"['""There it is, sir,""', '""There\'s the year you want.""']","['The clerk put on his spectacles, and turned over the leaves of the\n      register, carefully wetting his finger and thumb at every third page.\n      ', '""There it is, sir,""', '""There\'s the year you want.""']",
3402,3402,narrative,"As I was ignorant of the month in which Sir Percival was born, I began my
      backward search with the early part of the year. The register-book was of
      the old-fashioned kind, the entries being all made on blank pages in
      manuscript, and the divisions which separated them being indicated by ink
      lines drawn across the page at the close of each entry.",0,[],"['As I was ignorant of the month in which Sir Percival was born, I began my\n      backward search with the early part of the year. The register-book was of\n      the old-fashioned kind, the entries being all made on blank pages in\n      manuscript, and the divisions which separated them being indicated by ink\n      lines drawn across the page at the close of each entry.']",
3403,3403,narrative,"I reached the beginning of the year eighteen hundred and four without
      encountering the marriage, and then travelled back through December
      eighteen hundred and three—through November and October—through——",0,[],"['I reached the beginning of the year eighteen hundred and four without\n      encountering the marriage, and then travelled back through December\n      eighteen hundred and three—through November and October—through——']",
3404,3404,narrative,"No! not through September also. Under the heading of that month in the
      year I found the marriage.",0,[],['No! not through September also. Under the heading of that month in the\n      year I found the marriage.'],
3405,3405,utterance,"I looked carefully at the entry. It was at the bottom of a page, and was
      for want of room compressed into a smaller space than that occupied by the
      marriages above. The marriage immediately before it was impressed on my
      attention by the circumstance of the bridegroom's Christian name being the
      same as my own. The entry immediately following it (on the top of the next
      page) was noticeable in another way from the large space it occupied, the
      record in this case registering the marriages of two brothers at the same
      time. The register of the marriage of Sir Felix Glyde was in no respect
      remarkable except for the narrowness of the space into which it was
      compressed at the bottom of the page. The information about his wife was
      the usual information given in such cases. She was described as ""Cecilia
      Jane Elster, of Park-View Cottages, Knowlesbury, only daughter of the late
      Patrick Elster, Esq., formerly of Bath.""",1,"['""Cecilia\n      Jane Elster, of Park-View Cottages, Knowlesbury, only daughter of the late\n      Patrick Elster, Esq., formerly of Bath.""']","[""I looked carefully at the entry. It was at the bottom of a page, and was\n      for want of room compressed into a smaller space than that occupied by the\n      marriages above. The marriage immediately before it was impressed on my\n      attention by the circumsance of the bridegroom's Christian name being the\n      same as my own. The entry immediately following it (on the top of the next\n      page) was noticeable in another way from the large space it occupied, the\n      record in this case registering the marriages of two brothers at the same\n      time. The register of the marriage of Sir Felix Glyde was in no respect\n      remarkable except for the narrowness of the space into which it was\n      compressed at the bottom of the page. The information about his wife was\n      the usual information given in such cases. She was described as "", '""Cecilia\n      Jane Elster, of Park-View Cottages, Knowlesbury, only daughter of the late\n      Patrick Elster, Esq., formerly of Bath.""']",
3406,3406,narrative,"I noted down these particulars in my pocket-book, feeling as I did so both
      doubtful and disheartened about my next proceedings. The Secret which I
      had believed until this moment to be within my grasp seemed now farther
      from my reach than ever.",0,[],"['I noted down these particulars in my pocket-book, feeling as I did so both\n      doubtful and disheartened about my next proceedings. The Secret which I\n      had believed until this moment to be within my grasp seemed now farther\n      from my reach than ever.']",
3407,3407,utterance,"What suggestions of any mystery unexplained had arisen out of my visit to
      the vestry? I saw no suggestions anywhere. What progress had I made
      towards discovering the suspected stain on the reputation of Sir
      Percival's mother? The one fact I had ascertained vindicated her
      reputation. Fresh doubts, fresh difficulties, fresh delays began to open
      before me in interminable prospect. What was I to do next? The one
      immediate resource left to me appeared to be this. I might institute
      inquiries about ""Miss Elster of Knowlesbury,"" on the chance of advancing
      towards the main object of my investigation, by first discovering the
      secret of Mrs. Catherick's contempt for Sir Percival's mother.",1,"['""Miss Elster of Knowlesbury,""']","[""What suggestions of any mystery unexplained had arisen out of my visit to\n      the vestry? I saw no suggestions anywhere. What progress had I made\n      towards discovering the suspected stain on the reputation of Sir\n      Percival's mother? The one fact I had ascertained vindicated her\n      reputation. Fresh doubts, fresh difficulties, fresh delays began to open\n      before me in interminable prospect. What was I to do next? The one\n      immediate resource left to me appeared to be this. I might institute\n      inquiries about "", '""MissElster of Knowlesbury,""', "" on the chance of advancing\n      towards the main object of my investigation, by first discovering the\n      secret of Mrs Catherick's contempt for Sir Percival's mother.""]",
3408,3408,utterance,"""Have you found what you wanted, sir?"" said the clerk, as I closed the
      register-book.",1,"['""Have you found what you wanted, sir?""']","['""Have you found what you wanted, sir?""', ' said the clerk, as I closed the\n      register-book.']",
3409,3409,utterance,"""Yes,"" I replied, ""but I have some inquiries still to make. I suppose the
      clergyman who officiated here in the year eighteen hundred and three is no
      longer alive?""",2,"['""Yes,""', '""but I have some inquiries still to make. I suppose the\n      clergyman who officiated here in the year eighteen hundred and three is no\n      longer alive?""']","['""Yes,""', '""but I have some inquiries still to make. I suppose the\n      clergyman who officiated here in the year eighteen hundred and three is no\n      longer alive?""']",
3410,3410,utterance,"""No, no, sir, he was dead three or four years before I came here, and that
      was as long ago as the year twenty-seven. I got this place, sir,""
      persisted my talkative old friend, ""through the clerk before me leaving
      it. They say he was driven out of house and home by his wife—and
      she's living still down in the new town there. I don't know the rights of
      the story myself—all I know is I got the place. Mr. Wansborough got
      it for me—the son of my old master that I was tell you of. He's a
      free, pleasant gentleman as ever lived—rides to the hounds, keeps
      his pointers and all that. He's vestry-clerk here now as his father was
      before him.""",2,"['""No, no, sir, he was dead three or four years before I came here, and that\n      was as long ago as the year twenty-seven. I got this place, sir,""', '""through the clerk before me leaving\n      it. They say he was driven out of house and home by his wife—and\n      she\'s living still down in the new town there. I don\'t know the rights of\n      the story myself—all I know is I got the place. Mr. Wansborough got\n      it for me—the son of my old master that I was tell you of. He\'s a\n      free, pleasant gentleman as ever lived—rides to the hounds, keeps\n      his pointers and all that. He\'s vestry-clerk here now as his father was\n      before him.""']","['""No, no, sir, he was dead three or four years before I came here, and that\n      was as long ago as the year twenty-seven. I got this place, sir,""', '""through the clerk before me leaving\n      it. They say he was driven out of house and home by his wife—and\n      she\'s living still down in the new town there. I don\'t know the rights of\n      the story myself—all I know is I got the place. Mr Wansborough got\n      it for me—the son of my old master that I was tell you of. He\'s a\n      free, pleasant gentleman as ever lived—rides to the hounds, keeps\n      his pointers and all that. He\'s vestry-clerk here now as his father was\n      before him.""']",
3411,3411,utterance,"""Did you not tell me your former master lived at Knowlesbury?"" I asked,
      calling to mind the long story about the precise gentleman of the old
      school with which my talkative friend had wearied me before he opened the
      register-book.",1,"['""Did you not tell me your former master lived at Knowlesbury?""']","['""Did you not tell me your former master lived at Knowlesbury?""', ' I asked,\n      calling to mind the long story about the precise gentleman of the old\n      school with which my talkative friend had wearied me before he opened the\n      register-book.']",
3412,3412,utterance,"""Yes, to be sure, sir,"" replied the clerk. ""Old Mr. Wansborough lived at
      Knowlesbury, and young Mr. Wansborough lives there too.""",2,"['""Yes, to be sure, sir,""', '""Old Mr. Wansborough lived at\n      Knowlesbury, and young Mr. Wansborough lives there too.""']","['""Yes, to be sure, sir,""', '""Old Mr Wansborough lived at\n      Knowlesbury, and young Mr Wansborough lives there too.""']",
3413,3413,utterance,"""You said just now he was vestry-clerk, like his father before him. I am
      not quite sure that I know what a vestry-clerk is.""",1,"['""You said just now he was vestry-clerk, like his father before him. I am\n      not quite sure that I know what a vestry-clerk is.""']","['""You said just now he was vestry-clerk, like his father before him. I am\n      not quite sure that I know what a vestry-clerk is.""']",
3414,3414,utterance,"""Don't you indeed, sir?—and you come from London too! Every parish
      church, you know, has a vestry-clerk and a parish-clerk. The parish-clerk
      is a man like me (except that I've got a deal more learning than most of
      them—though I don't boast of it). The vestry-clerk is a sort of an
      appointment that the lawyers get, and if there's any business to be done
      for the vestry, why there they are to do it. It's just the same in London.
      Every parish church there has got its vestry-clerk—and you may take
      my word for it he's sure to be a lawyer.""",1,"['""Don\'t you indeed, sir?—and you come from London too! Every parish\n      church, you know, has a vestry-clerk and a parish-clerk. The parish-clerk\n      is a man like me (except that I\'ve got a deal more learning than most of\n      them—though I don\'t boast of it). The vestry-clerk is a sort of an\n      appointment that the lawyers get, and if there\'s any business to be done\n      for the vestry, why there they are to do it. It\'s just the same in London.\n      Every parish church there has got its vestry-clerk—and you may take\n      my word for it he\'s sure to be a lawyer.""']","['""Don\'t you indeed, sir?—and you come from London too! Every parish\n      church, you know, has a vestry-clerk and a parish-clerk. The parish-clerk\n      is a man like me (except that I\'ve got a deal more learning than most of\n      them—though I don\'t boast of it). The vestry-clerk is a sort of an\n      appointment that the lawyers get, and if there\'s any business to be done\n      for the vestry, why there they are to do it. It\'s just the same in London.\n      Every parish church there has got its vestry-clerk—and you may take\n      my word for it he\'s sure to be a lawyer.""']",
3415,3415,utterance,"""Then young Mr. Wansborough is a lawyer, I suppose?""",1,"['""Then young Mr. Wansborough is a lawyer, I suppose?""']","['""Then young Mr Wansborough is a lawyer, I suppose?""']",
3416,3416,utterance,"""Of course he is, sir! A lawyer in High Street, Knowlesbury—the old
      offices that his father had before him. The number of times I've swept
      those offices out, and seen the old gentleman come trotting in to business
      on his white pony, looking right and left all down the street and nodding
      to everybody! Bless you, he was a popular character!—he'd have done
      in London!""",1,"['""Of course he is, sir! A lawyer in High Street, Knowlesbury—the old\n      offices that his father had before him. The number of times I\'ve swept\n      those offices out, and seen the old gentleman come trotting in to business\n      on his white pony, looking right and left all down the street and nodding\n      to everybody! Bless you, he was a popular character!—he\'d have done\n      in London!""']","['""Of course he is, sir! A lawyer in High Street, Knowlesbury—the old\n      offices that his father had before him. The number of times I\'ve swept\n      those offices out, and seen the old gentleman come trotting in to business\n      on his white pony, looking right and left all down the street and nodding\n      to everybody! Bless you, he was a popular character!—he\'d have done\n      in London!""']",
3417,3417,utterance,"""How far is it to Knowlesbury from this place?""",1,"['""How far is it to Knowlesbury from this place?""']","['""How far is it to Knowlesbury from this place?""']",
3418,3418,utterance,"""A long stretch, sir,"" said the clerk, with that exaggerated idea of
      distances, and that vivid perception of difficulties in getting from place
      to place, which is peculiar to all country people. ""Nigh on five mile, I
      can tell you!""",2,"['""A long stretch, sir,""', '""Nigh on five mile, I\n      can tell you!""']","['""A long stretch, sir,""', '""Nigh on five mile, I\n      can tell you!""']",
3419,3419,narrative,"It was still early in the forenoon. There was plenty of time for a walk to
      Knowlesbury and back again to Welmingham; and there was no person probably
      in the town who was fitter to assist my inquiries about the character and
      position of Sir Percival's mother before her marriage than the local
      solicitor. Resolving to go at once to Knowlesbury on foot, I led the way
      out of the vestry.",0,[],"[""It was still early in the forenoon. There was plenty of time for a walk to\n      Knowlesbury and back again to Welmingham; and there was no person probably\n      in the town who was fitter to assist my inquiries about the character and\n      position of Sir Percival's mother before her marriage than the local\n      solicitor. Resolving to go at once to Knowlesbury on foot, I led the way\n      out of the vestry.""]",
3420,3420,utterance,"""Thank you kindly, sir,"" said the clerk, as I slipped my little present
      into his hand. ""Are you really going to walk all the way to Knowlesbury
      and back? Well! you're strong on your legs, too—and what a blessing
      that is, isn't it? There's the road, you can't miss it. I wish I was going
      your way—it's pleasant to meet with gentlemen from London in a lost
      corner like this. One hears the news. Wish you good-morning, sir, and
      thank you kindly once more.""",2,"['""Thank you kindly, sir,""', '""Are you really going to walk all the way to Knowlesbury\n      and back? Well! you\'re strong on your legs, too—and what a blessing\n      that is, isn\'t it? There\'s the road, you can\'t miss it. I wish I was going\n      your way—it\'s pleasant to meet with gentlemen from London in a lost\n      corner like this. One hears the news. Wish you good-morning, sir, and\n      thank you kindly once more.""']","['""Thank you kindly, sir,""', '""Are you really going to walk all the way to Knowlesbury\n      and back? Well! you\'re strong on your legs, too—and what a blessing\n      that is, isn\'t it? There\'s the road, you can\'t missit. I wish I was going\n      your way—it\'s pleasant to meet with gentlemen from London in a lost\n      corner like this. One hears the news. Wish you good-morning, sir, and\n      thank you kindly once more.""']",
3421,3421,narrative,"We parted. As I left the church behind me I looked back, and there were
      the two men again on the road below, with a third in their company, that
      third person being the short man in black whom I had traced to the railway
      the evening before.",0,[],"['We parted. As I left the church behind me I looked back, and there were\n      the two men again on the road below, with a third in their company, that\n      third person being the short man in black whom I had traced to the railway\n      the evening before.']",
3422,3422,narrative,"The three stood talking together for a little while, then separated. The
      man in black went away by himself towards Welmingham—the other two
      remained together, evidently waiting to follow me as soon as I walked on.",0,[],"['The three stood talking together for a little while, then separated. The\n      man in black went away by himslf towards Welmingham—the other two\n      remained together, evidently waiting to follow me as soon as I walked on.']",
3423,3423,narrative,"I proceeded on my way without letting the fellows see that I took any
      special notice of them. They caused me no conscious irritation of feeling
      at that moment—on the contrary, they rather revived my sinking
      hopes. In the surprise of discovering the evidence of the marriage, I had
      forgotten the inference I had drawn on first perceiving the men in the
      neighbourhood of the vestry. Their reappearance reminded me that Sir
      Percival had anticipated my visit to Old Welmingham church as the next
      result of my interview with Mrs. Catherick—otherwise he would never
      have placed his spies there to wait for me. Smoothly and fairly as
      appearances looked in the vestry, there was something wrong beneath them—there
      was something in the register-book, for aught I knew, that I had not
      discovered yet.",0,[],"['I proceeded on my way without letting the fellows see that I took any\n      special notice of them. They caused me no conscious irritation of feeling\n      at that moment—on the contrary, they rather revived my sinking\n      hopes. In the surprise of discovering the evidence of the marriage, I had\n      forgotten the inference I had drawn on first perceiving the men in the\n      neighbourhood of the vestry. Their reappearance reminded me that Sir\n      Percival had anticipated my visit to Old Welmingham church as the next\n      result of my interview with Mrs Catherick—otherwise he would never\n      have placed his spies there to wait for me. Smoothly and fairly as\n      appearances looked in the vestry, there was something wrong beneath them—there\n      was something in the register-book, for aught I knew, that I had not\n      discovered yet.']",
3424,3424,narrative,"Once out of sight of the church, I pressed forward briskly on my way to
      Knowlesbury.",0,[],"['Once out of sight of the church, I pressed forward briskly on my way to\n      Knowlesbury.']",
3425,3425,narrative,"The road was, for the most part, straight and level. Whenever I looked
      back over it I saw the two spies steadily following me. For the greater
      part of the way they kept at a safe distance behind. But once or twice
      they quickened their pace, as if with the purpose of overtaking me, then
      stopped, consulted together, and fell back again to their former position.
      They had some special object evidently in view, and they seemed to be
      hesitating or differing about the best means of accomplishing it. I could
      not guess exactly what their design might be, but I felt serious doubts of
      reaching Knowlesbury without some mischance happening to me on the way.
      These doubts were realised.",0,[],"['The road was, for the most part, straight and level. Whenever I looked\n      back over it I saw the two spies steadily following me. For the greater\n      part of the way they kept at a safe distance behind. But once or twice\n      they quickened their pace, as if with the purpose of overtaking me, then\n      stopped, consulted together, and fell back again to their former position.\n      They had some special object evidently in view, and they seemed to be\n      hesitating or differing about the best means of accomplishing it. I could\n      not guess exactly what their design might be, but I felt serious doubts of\n      reaching Knowlesbury without some mischance happening to me on the way.\n      These doubts were realised.']",
3426,3426,narrative,"I had just entered on a lonely part of the road, with a sharp turn at some
      distance ahead, and had just concluded (calculating by time) that I must
      be getting near to the town, when I suddenly heard the steps of the men
      close behind me.",0,[],"['I had just entered on a lonely part of the road, with a sharp turn at some\n      distance ahead, and had just concluded (calculating by time) that I must\n      be getting near to the town, when I suddenly heard the steps of the men\n      close behind me.']",
3427,3427,narrative,"Before I could look round, one of them (the man by whom I had been
      followed in London) passed rapidly on my left side and hustled me with his
      shoulder. I had been more irritated by the manner in which he and his
      companion had dogged my steps all the way from Old Welmingham than I was
      myself aware of, and I unfortunately pushed the fellow away smartly with
      my open hand. He instantly shouted for help. His companion, the tall man
      in the gamekeeper's clothes, sprang to my right side, and the next moment
      the two scoundrels held me pinioned between them in the middle of the
      road.",0,[],"[""Before I could look round, one of them (the man by whom I had been\n      followed in London) passed rapidly on my left side and hustled me with his\n      shoulder. I had been more irritated by the manner in which he and his\n      companion had dogged my steps all the way from Old Welmingham than I was\n      myself aware of, and I unfortunately pushed the fellow away smartly with\n      my open hand. He instantly shouted for help. His companion, the tall man\n      in the gamekeeper's clothes, sprang to my right side, and the next moment\n      the two scoundrels held me pinioned between them in the middle of the\n      road.""]",
3428,3428,narrative,"The conviction that a trap had been laid for me, and the vexation of
      knowing that I had fallen into it, fortunately restrained me from making
      my position still worse by an unavailing struggle with two men, one of
      whom would, in all probability, have been more than a match for me
      single-handed. I repressed the first natural movement by which I had
      attempted to shake them off, and looked about to see if there was any
      person near to whom I could appeal.",0,[],"['The conviction that a trap had been laid for me, and the vexation of\n      knowing that I had fallen into it, fortunately restrained me from making\n      my position still worse by an unavailing struggle with two men, one of\n      whom would, in all probability, have been more than a match for me\n      single-handed. I repressed the first natural movement by which I had\n      attempted to shake them off, and looked about to see if there was any\n      person near to whom I could appeal.']",
3429,3429,utterance,"A labourer was at work in an adjoining field who must have witnessed all
      that had passed. I called to him to follow us to the town. He shook his
      head with stolid obstinacy, and walked away in the direction of a cottage
      which stood back from the high-road. At the same time the men who held me
      between them declared their intention of charging me with an assault. I
      was cool enough and wise enough now to make no opposition. ""Drop your hold
      of my arms,"" I said, ""and I will go with you to the town."" The man in the
      gamekeeper's dress roughly refused. But the shorter man was sharp enough
      to look to consequences, and not to let his companion commit himself by
      unnecessary violence. He made a sign to the other, and I walked on between
      them with my arms free.",2,"['""Drop your hold\n      of my arms,""', '""and I will go with you to the town.""']","['A labourer was at work in an adjoining field who must have witnessed all\n      that had passed. I called to him to follow us to the town. He shook his\n      head with stolid obstinacy, and walked away in the direction of a cottage\n      which stood back from the high-road. At the same time the men who held me\n      between them declared their intention of charging me with an assault. I\n      was cool enough and wise enough now to make no opposition. ', '""Drop your hold\n      of my arms""', '""and I will go with you to the town.""', "" The man in the\n      gamekeeper's dress roughly refused. But the shorter man was sharp enough\n      to look to consequences, and not to let his companion commit himslf by\n      unnecessary violence. He made a sign to the other, and I walked on between\n      them with my armsfree.""]",
3430,3430,narrative,"We reached the turning in the road, and there, close before us, were the
      suburbs of Knowlesbury. One of the local policemen was walking along the
      path by the roadside. The men at once appealed to him. He replied that the
      magistrate was then sitting at the town-hall, and recommended that we
      should appear before him immediately.",0,[],"['We reached the turning in the road, and there, close before us, were the\n      suburbs of Knowlesbury. One of the local policemen was walking along the\n      path by the roadside. The men at once appealed to him. He replied that the\n      magistrate was then sitting at the town-hall, and recommended that we\n      should appear before him immediately.']",
3431,3431,narrative,"We went on to the town-hall. The clerk made out a formal summons, and the
      charge was preferred against me, with the customary exaggeration and the
      customary perversion of the truth on such occasions. The magistrate (an
      ill-tempered man, with a sour enjoyment in the exercise of his own power)
      inquired if any one on or near the road had witnessed the assault, and,
      greatly to my surprise, the complainant admitted the presence of the
      labourer in the field. I was enlightened, however, as to the object of the
      admission by the magistrate's next words. He remanded me at once for the
      production of the witness, expressing, at the same time, his willingness
      to take bail for my reappearance if I could produce one responsible surety
      to offer it. If I had been known in the town he would have liberated me on
      my own recognisances, but as I was a total stranger it was necessary that
      I should find responsible bail.",0,[],"[""We went on to the town-hall. The clerk made out a formal summons, and the\n      charge was preferred against me, with the customary exaggeration and the\n      customary perversion of the truth on such occasions. The magistrate (an\n      ill-tempered man, with a sour enjoyment in the exercise of his own power)\n      inquired if any one on or near the road had witnessed the assault, and,\n      greatly to my surprise, the complainant admitted the presence of the\n      labourer in the field. I was enlightened, however, as to the object of the\n      admisson by the magistrate's next words. He remanded me at once for the\n      production of the witness, expressing, at the same time, his willingness\n      to take bail for my reappearance if I could produce one responsible surety\n      to offer it. If I had been known in the town he would have liberated me on\n      my own recognisances, but as I was a total stranger it was necessary that\n      I should find responsible bail.""]",
3432,3432,narrative,"The whole object of the stratagem was now disclosed to me. It had been so
      managed as to make a remand necessary in a town where I was a perfect
      stranger, and where I could not hope to get my liberty on bail. The remand
      merely extended over three days, until the next sitting of the magistrate.
      But in that time, while I was in confinement, Sir Percival might use any
      means he pleased to embarrass my future proceedings—perhaps to
      screen himself from detection altogether—without the slightest fear
      of any hindrance on my part. At the end of the three days the charge
      would, no doubt, be withdrawn, and the attendance of the witness would be
      perfectly useless.",0,[],"['The whole object of the stratagem was now disclosed to me. It had been so\n      managed as to make a remand necessary in a town where I was a perfect\n      stranger, and where I could not hope to get my liberty on bail. The remand\n      merely extended over three days, until the next sitting of the magistrate.\n      But in that time, while I was in confinement, Sir Percival might use any\n      means he pleased to embarrass my future proceedings—perhaps to\n      screen himslf from detection altogether—without the slightest fear\n      of any hindrance on my part. At the end of the three days the charge\n      would, no doubt, be withdrawn, and the attendance of the witness would be\n      perfectly useless.']",
